Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-02-07,174.20056802311805,174.56079689297084,171.76375062986847,172.57955932617188,8459052,0.0,0.0
2014-02-10,172.74903502027047,174.9421772754305,171.8802537569718,174.1687469482422,10345205,0.0,0.0
2014-02-11,174.3912437170852,174.8150256483215,170.1003243589991,170.63006591796875,12609169,0.0,0.0
2014-02-12,171.21280001075561,174.158169642882,171.08566541668782,173.31057739257812,9828890,0.0,0.0
2014-02-13,173.5224953921752,173.5224953921752,170.58772009197696,171.08567810058594,8657303,0.0,0.0
2014-02-14,172.03920649403346,174.6031582486881,171.21280332673544,174.18995666503906,9218744,0.0,0.0
2014-02-17,173.25759214874634,174.17934617910774,171.01149123584605,172.1239471435547,9058505,0.0,0.0
2014-02-18,171.02209314688835,173.29997780407345,171.02209314688835,172.30406188964844,5741275,0.0,0.0
2014-02-19,172.27229105251575,173.75557048525482,171.6366039084637,172.11337280273438,6130140,0.0,0.0
2014-02-20,171.91207486511902,172.42062740494447,170.17451210284176,170.67247009277344,8041497,0.0,0.0
2014-02-21,171.02207348502006,172.90795960507972,170.70422290070894,171.9544219970703,6256274,0.0,0.0
2014-02-24,171.2233772877414,172.6854674068075,170.64066297878725,172.13453674316406,6800627,0.0,0.0
2014-02-25,172.5477321875416,172.90796096660753,171.11742576426485,171.75311279296875,7039336,0.0,0.0
2014-02-26,171.84850993242318,173.08811482387281,171.26579548735313,171.78494262695312,13608048,0.0,0.0
2014-02-28,171.78490355053344,172.7702248510411,168.05552346346158,169.50701904296875,18949872,0.0,0.0
2014-03-03,169.5388132374075,170.95852525974598,168.91370654706284,170.23806762695312,11635479,0.0,0.0
2014-03-04,170.15330123480567,172.62190176886082,170.06854484649898,172.2616729736328,8997053,0.0,0.0
2014-03-05,172.8126259965246,173.3317730869813,170.60890303579242,171.00091552734375,11827655,0.0,0.0
2014-03-06,171.49886137529822,174.68790554160503,171.48826682613958,174.2747039794922,10172590,0.0,0.0
2014-03-07,174.81502381446123,185.19797806424035,174.81502381446123,184.22325134277344,33597187,0.0,0.0
2014-03-10,183.31212704355636,191.48075093649928,182.95189821961577,187.6242218017578,32869474,0.0,0.0
2014-03-11,187.528857382067,188.12216624979564,184.79539311309682,185.35691833496094,12780183,0.0,0.0
2014-03-12,185.19799987342284,187.0838862494227,183.8524638075618,184.636474609375,9431389,0.0,0.0
2014-03-13,185.4098760424902,189.5948355680059,185.3463087559161,186.37400817871094,17221827,0.0,0.0
2014-03-14,185.19797716909105,188.5777370333799,184.14908861550555,187.7725372314453,16540547,0.0,0.0
2014-03-18,188.48240858485684,192.57201780587306,188.48240858485684,189.95509338378906,19034847,0.0,0.0
2014-03-19,190.70733154740893,192.8051231708934,189.70082100810674,191.34303283691406,16376397,0.0,0.0
2014-03-20,191.0463349596476,192.29653405598458,190.31529700414737,191.9786834716797,29711945,0.0,0.0
2014-03-21,192.19058003639205,193.53613010378552,186.92494808783857,187.6983642578125,22050970,0.0,0.0
2014-03-24,188.8532053193673,192.56139609463,188.82142167570336,191.85154724121094,28815466,0.0,0.0
2014-03-25,186.25749288564916,186.9991254724152,184.88015905888312,186.32106018066406,31299573,0.0,0.0
2014-03-26,186.73425007118863,191.3324259207486,186.71306097256974,188.84263610839844,13811011,0.0,0.0
2014-03-27,189.61605742711868,191.74563261993572,189.03334305457935,190.8662567138672,55407935,0.0,0.0
2014-03-28,190.7073021721278,194.93465427299975,190.7073021721278,194.1294403076172,18667646,0.0,0.0
2014-03-31,194.15065657923967,199.14083100558588,193.50437489375696,197.22317504882812,18751896,0.0,0.0
2014-04-01,198.3356080076678,200.24268333772994,196.91589605873432,199.734130859375,15640608,0.0,0.0
2014-04-02,200.2426870180327,203.84493262717615,198.78059684777466,203.0397186279297,26780181,0.0,0.0
2014-04-03,202.74306906869586,204.0462268478179,199.26795808282907,201.8636932373047,26550895,0.0,0.0
2014-04-04,201.7259979131297,201.99086167485208,199.51166614049467,200.0837860107422,12513877,0.0,0.0
2014-04-07,200.0307773894489,202.35105425070748,197.9859729359119,200.06256103515625,12905249,0.0,0.0
2014-04-09,201.3021780575926,204.8408565122163,200.69827460701362,203.87672424316406,13438946,0.0,0.0
2014-04-10,204.41705211751955,206.36650567509605,203.8873105329542,205.33880615234375,10649501,0.0,0.0
2014-04-11,203.90849562794133,205.7625982099877,201.42930053446457,202.09677124023438,11691621,0.0,0.0
2014-04-15,201.30216621501407,202.14975839276067,198.46274232101024,201.1114501953125,9264526,0.0,0.0
2014-04-16,200.56052531637232,203.20924741210666,198.78059866560156,199.4586639404297,12381278,0.0,0.0
2014-04-17,200.242690546413,203.80255802305174,199.98840722561903,203.23043823242188,7845800,0.0,0.0
2014-04-21,205.52952360972174,205.52952360972174,202.59474850210867,203.33639526367188,11817203,0.0,0.0
2014-04-22,203.4211416917363,209.51317714993408,202.5947385739042,205.06333923339844,19331824,0.0,0.0
2014-04-23,205.32821546055231,208.08286892305213,204.32170501647877,204.9362030029297,15288495,0.0,0.0
2014-04-24,204.9362030029297,204.9362030029297,204.9362030029297,204.9362030029297,0,0.0,0.0
2014-04-25,205.11634044868697,205.3282314450188,200.454597080124,200.93136596679688,13252156,0.0,0.0
2014-04-28,201.25979603587172,202.57354840428252,199.4692606716813,200.24269104003906,16610579,0.0,0.0
2014-04-29,200.46519720695377,201.67301835442606,198.75943220424875,199.24679565429688,8396497,0.0,0.0
2014-04-30,200.00961822684184,203.42116239115845,196.8735465114755,198.2932586669922,14391181,0.0,0.0
2014-05-02,199.18320864024358,200.75124433631098,196.21665003311324,196.66162109375,9070553,0.0,0.0
2014-05-05,196.00475901189913,203.10330542374447,196.00475901189913,200.63470458984375,15199246,0.0,0.0
2014-05-06,200.85719716835501,204.90442821766757,200.7830353222049,204.13101196289062,12392211,0.0,0.0
2014-05-07,203.44232383471243,205.8367625688101,202.79604221820406,203.6012420654297,10571569,0.0,0.0
2014-05-08,204.07800428827693,205.56128349500574,201.46108011599043,203.4846954345703,11949181,0.0,0.0
2014-05-09,202.53119030090113,211.6851503164658,202.53119030090113,211.38848876953125,18452114,0.0,0.0
2014-05-12,210.8163563966661,222.27998422654525,210.64684360558905,217.9784698486328,30847764,0.0,0.0
2014-05-13,220.3729231740487,226.47556793637074,219.20749436924697,225.33131408691406,26863271,0.0,0.0
2014-05-14,225.45845720757885,226.3060353422273,220.60601191715608,221.53836059570312,19375695,0.0,0.0
2014-05-15,221.5383599986251,224.6108643226451,220.21399883347453,223.21234130859375,20864719,0.0,0.0
2014-05-16,233.26815394252677,245.06957557813908,227.27649374196167,230.94638061523438,52633579,2.352699,0.0
2014-05-19,233.4607678997102,240.6828669125262,232.58341407276114,239.6771240234375,23797958,0.0,0.0
2014-05-20,241.356906628954,241.5922865594903,230.18674475731203,231.0747833251953,22509088,0.0,0.0
2014-05-21,231.07476937567665,236.01789046349603,229.76945217978204,230.76449584960938,21991587,0.0,0.0
2014-05-22,232.39080005988717,238.25407121073826,232.112609510502,235.5578155517578,18745180,0.0,0.0
2014-05-23,237.85822422930326,242.23428003502536,235.81464116504986,241.2606201171875,16566818,0.0,0.0
2014-05-26,242.34123530659548,243.9461269326116,230.0369280903498,235.7504119873047,16073584,0.0,0.0
2014-05-27,236.0286167659002,237.09855416883715,230.0583540585346,232.80810546875,11273379,0.0,0.0
2014-05-28,233.16118555871813,236.79899002884795,232.12334537550984,233.0113983154297,11351815,0.0,0.0
2014-05-29,233.7817378385211,233.97432141772558,228.6139213337421,229.72666931152344,27659174,0.0,0.0
2014-05-30,232.1768286034245,233.1825571209224,226.8271276814044,227.83287048339844,17293884,0.0,0.0
2014-06-02,229.9834450680301,232.87228443356764,227.9612603690531,231.57765197753906,8806299,0.0,0.0
2014-06-03,231.81304733329907,235.8146204004956,230.53981304623827,234.4022979736328,10874352,0.0,0.0
2014-06-04,233.81382281849986,235.77181290886898,230.30442223477468,230.5718994140625,8826406,0.0,0.0
2014-06-05,230.7859088748814,234.29530966287123,227.73658314654082,233.22537231445312,19974435,0.0,0.0
2014-06-06,236.97016616812402,242.44825655186835,236.26401205006792,240.17999267578125,29319340,0.0,0.0
2014-06-09,241.80626822505587,242.38404753242386,237.97589481990806,240.23345947265625,13497804,0.0,0.0
2014-06-10,241.90257734134306,241.90257734134306,235.48293891354535,239.30262756347656,15760599,0.0,0.0
2014-06-11,239.6664181093811,239.6664181093811,233.78176211536567,235.83604431152344,15164409,0.0,0.0
2014-06-12,235.07635970566395,238.27548697959202,231.9842375952442,234.1348114013672,11767348,0.0,0.0
2014-06-13,235.4508367872726,236.88455738737233,229.5447689842934,231.51345825195312,14646904,0.0,0.0
2014-06-16,231.9628227703701,231.9628227703701,226.21725585036202,227.99334716796875,14371376,0.0,0.0
2014-06-17,226.42052988819313,233.9529012107501,226.42052988819313,233.2574462890625,15824961,0.0,0.0
2014-06-18,232.81880171822934,235.73973850625933,226.96622905396035,228.2715606689453,19212704,0.0,0.0
2014-06-19,229.82293658927173,230.02621923452858,220.74985403795458,222.99671936035156,23126286,0.0,0.0
2014-06-20,223.80988636687914,224.55883673913732,221.31692768084912,221.79840087890625,12855084,0.0,0.0
2014-06-23,221.9054056893286,223.59590438996702,219.12355719590238,222.1086883544922,14768300,0.0,0.0
2014-06-24,223.61729970653792,227.4262891337208,223.61729970653792,226.79502868652344,11890148,0.0,0.0
2014-06-25,226.32422061890748,226.6880038239772,224.29133716006692,224.9011993408203,10564797,0.0,0.0
2014-06-26,219.33754836429193,219.74412797008992,215.4215680989412,216.5343017578125,24480677,0.0,0.0
2014-06-27,216.12771146914696,219.01655063205695,215.52854831971632,216.57708740234375,9225499,0.0,0.0
2014-06-30,216.67340190012015,218.26760875984442,213.98784528331018,217.28326416015625,20656550,0.0,0.0
2014-07-01,217.66845737237384,218.38531054412448,215.475072936651,215.69976806640625,9653273,0.0,0.0
2014-07-02,217.62563597340232,219.84041847532873,216.55569867037815,217.89312744140625,12293489,0.0,0.0
2014-07-03,218.26759272520945,219.33752994461807,214.73679418736313,215.37875366210938,11575392,0.0,0.0
2014-07-04,215.05780330608434,221.86262346134933,214.6940343031623,220.8247833251953,12957117,0.0,0.0
2014-07-07,221.04947247017955,221.90542813697434,218.48161975429286,219.808349609375,14019093,0.0,0.0
2014-07-08,219.55152476539217,221.37042671753508,211.84796775563115,212.92860412597656,17484768,0.0,0.0
2014-07-09,214.41581241373535,216.10631097513854,212.38292879154994,214.19113159179688,14903156,0.0,0.0
2014-07-10,214.04134575834962,218.58858652418164,209.93278186623738,213.38868713378906,18600100,0.0,0.0
2014-07-11,212.9607229579279,214.4158418101303,206.20941258897506,206.81927490234375,17783841,0.0,0.0
2014-07-14,207.26862845066458,208.6167419901471,205.10734144057386,205.8028106689453,13764770,0.0,0.0
2014-07-15,206.15588882474114,209.708085619167,206.0809809329548,208.03897094726562,15345123,0.0,0.0
2014-07-16,208.42416945059844,212.48993702729024,208.42416945059844,211.78378295898438,13957671,0.0,0.0
2014-07-17,211.42000072417022,213.60267175001036,209.77229836710455,210.24307250976562,9426887,0.0,0.0
2014-07-18,209.70810354491604,210.46775305401485,207.41842736095668,209.01263427734375,9332698,0.0,0.0
2014-07-21,213.98785676568033,215.69976796195172,212.92861849812326,213.4849853515625,16987269,0.0,0.0
2014-07-22,214.8438281551909,221.24206886676828,214.22326672895363,220.6107940673828,28489939,0.0,0.0
2014-07-23,221.48813249893348,222.5045744190395,218.4923021781477,221.1029510498047,13721398,0.0,0.0
2014-07-24,220.40749437713745,223.23213926996357,219.12356098462655,222.77206420898438,9673900,0.0,0.0
2014-07-25,222.9539463738714,223.25353511434446,215.49646797014734,218.6634979248047,13532588,0.0,0.0
2014-07-28,218.4816078569941,219.02727563662486,214.3302473827455,215.1862030029297,9372911,0.0,0.0
2014-07-30,214.8438037399864,216.3417188343493,212.48993308184583,215.3038787841797,18616706,0.0,0.0
2014-07-31,215.6890441345844,218.24619726332563,214.41580997128494,215.36805725097656,17722817,0.0,0.0
2014-08-01,212.91790900115606,213.7738645574459,208.63815978869837,208.9163360595703,15826199,0.0,0.0
2014-08-04,209.92209005228347,211.78378848708883,208.86285177992775,210.77804565429688,14672155,0.0,0.0
2014-08-05,210.79942810787264,211.3878921836807,207.78219983453351,210.5319366455078,12233949,0.0,0.0
2014-08-06,210.75663245309894,213.68826803916906,209.60108818741355,211.45208740234375,16358373,0.0,0.0
2014-08-07,211.63395709064744,213.28167353455223,210.4249317582187,211.6981658935547,10844144,0.0,0.0
2014-08-08,209.61179704431987,210.45705353755648,208.23158616865027,209.81509399414062,9118453,0.0,0.0
2014-08-11,210.81013771445845,211.2595136801984,209.1517219909313,209.81509399414062,6696796,0.0,0.0
2014-08-12,210.99202901893975,211.19532597532643,208.92704789807036,210.649658203125,9556263,0.0,0.0
2014-08-13,210.41424811977876,213.26029101865782,209.70809408090062,211.88006591796875,14113750,0.0,0.0
2014-08-14,212.91791234000206,215.05778697978707,212.22245736742073,214.61911010742188,12062077,0.0,0.0
2014-08-18,214.22322711192513,217.2939506937775,213.45286430254657,216.78038024902344,7643510,0.0,0.0
2014-08-19,217.19768995824472,218.90958692394497,215.29319512042397,215.9779510498047,14559347,0.0,0.0
2014-08-20,216.3417204734953,217.93592736685034,212.99280608955084,213.634765625,13022078,0.0,0.0
2014-08-21,213.98783963285143,214.84379516245548,211.869363267352,212.93930053710938,16449220,0.0,0.0
2014-08-22,214.00925065376083,215.48576760293966,212.98210967037522,213.6240692138672,8571614,0.0,0.0
2014-08-25,213.98784798203735,215.8067499822904,212.58622467585965,213.08909606933594,7455233,0.0,0.0
2014-08-26,213.1319005343454,213.3351974876593,210.35006627541372,212.56483459472656,9548209,0.0,0.0
2014-08-27,213.3887047489963,214.3730494531137,211.17393630698072,212.63973999023438,8391614,0.0,0.0
2014-08-28,212.8323324816294,214.84381819267372,212.8323324816294,213.70968627929688,15914040,0.0,0.0
2014-09-01,214.91868683231752,218.48158276519035,213.0462894848889,217.00506591796875,16197464,0.0,0.0
2014-09-02,217.94663289133572,220.73918052243488,216.25613416040943,219.0807647705078,16556769,0.0,0.0
2014-09-03,219.36964104482684,221.6807152980185,218.502986414318,220.6749725341797,21922291,0.0,0.0
2014-09-04,220.193523413858,221.24206264111476,217.86105073115584,219.5301513671875,9346763,0.0,0.0
2014-09-05,219.91531566653532,221.14573929969347,218.39600238599,219.4766387939453,9078852,0.0,0.0
2014-09-08,221.24203089884634,222.40825993062643,219.9794958012399,222.05517578125,13886787,0.0,0.0
2014-09-09,220.85685490917368,222.8255440693524,220.02229754816452,221.0494384765625,9166689,0.0,0.0
2014-09-10,220.01160935167408,220.21490630069871,216.68410739899394,217.3795623779297,9459033,0.0,0.0
2014-09-11,218.33181906104306,220.4074992833175,215.69977197497835,218.13922119140625,10619105,0.0,0.0
2014-09-12,217.94662642380695,219.12355461938142,216.4380122307905,217.32606506347656,8749882,0.0,0.0
2014-09-15,215.935151497816,216.55571288879494,214.20185638139273,214.57632446289062,8738403,0.0,0.0
2014-09-16,214.2874223938814,214.8758864474323,208.95912008280317,209.57968139648438,13242995,0.0,0.0
2014-09-17,210.75665139716574,211.96567692277998,209.48341705838456,211.55909729003906,10887270,0.0,0.0
2014-09-18,210.77802608327028,216.12771238788702,210.4998355388725,215.036376953125,9089107,0.0,0.0
2014-09-19,215.27178483862747,217.36886314614665,212.0619585672546,213.0142059326172,17169819,0.0,0.0
2014-09-22,212.48994579538487,213.13190536437938,211.3558138904453,212.17967224121094,7900222,0.0,0.0
2014-09-23,212.21177689692834,213.01422281499708,206.08101351797785,206.68019104003906,17694403,0.0,0.0
2014-09-24,207.24723777130802,208.44556413518265,204.44399115130312,206.50897216796875,15393998,0.0,0.0
2014-09-25,206.73365968870954,207.0974286487826,197.4358816273119,198.97659301757812,33092058,0.0,0.0
2014-09-26,198.79472680370733,201.5016675013364,196.29106877891527,199.7041778564453,15904980,0.0,0.0
2014-09-29,200.4958993899749,201.72633721347304,198.92309079221215,199.68275451660156,12481132,0.0,0.0
2014-09-30,198.58074028392642,202.95679606432702,197.94947977455,202.3683319091797,17642155,0.0,0.0
2014-10-01,201.91897783543394,202.34695570870431,198.15279826275278,198.40957641601562,8656245,0.0,0.0
2014-10-07,198.42022488447694,200.05722804738986,197.6070657042677,198.18484497070312,12404189,0.0,0.0
2014-10-08,197.11491150511574,201.46955426989544,197.11491150511574,200.44241333007812,9827783,0.0,0.0
2014-10-09,200.76340847719854,204.83987514232817,200.76340847719854,204.28350830078125,11164671,0.0,0.0
2014-10-10,202.64650622477893,207.3542333724506,200.31403368409136,205.5674285888672,15465656,0.0,0.0
2014-10-13,205.81351551347646,206.44477595260713,202.87118078066115,204.9789581298828,13881865,0.0,0.0
2014-10-14,209.49409187103433,209.49409187103433,205.1287501513325,205.69581604003906,19077913,0.0,0.0
2014-10-15,205.69581604003906,205.69581604003906,205.69581604003906,205.69581604003906,0,0.0,0.0
2014-10-16,203.64155389172626,204.76498669077617,198.58072818305592,199.2227020263672,19017182,0.0,0.0
2014-10-17,200.2926238977527,201.28766756499465,197.9815496664342,200.69920349121094,15313270,0.0,0.0
2014-10-20,200.8276058362243,201.27698180775496,195.06062610532786,200.08934020996094,21187302,0.0,0.0
2014-10-21,199.91812213058142,200.5065861471579,198.38810997368498,198.8695831298828,17621790,0.0,0.0
2014-10-22,200.10004127154906,203.45965486113377,199.68277684375846,202.3576202392578,13384016,0.0,0.0
2014-10-27,206.27356878925013,206.27356878925013,200.46379354821983,201.43743896484375,10072622,0.0,0.0
2014-10-28,201.38394975295537,201.5765333111824,198.17413807553635,199.87533569335938,22023470,0.0,0.0
2014-10-29,200.4210319809434,204.01602557210214,199.89676237982644,203.63084411621094,17516848,0.0,0.0
2014-10-30,202.860491786532,210.03977974972648,202.66790820434963,209.547607421875,32745121,0.0,0.0
2014-10-31,210.10395696467742,214.77960083624455,210.10395696467742,214.10552978515625,14086084,0.0,0.0
2014-11-03,214.84380683117527,215.9137441590437,211.8800738621115,214.49072265625,12376151,0.0,0.0
2014-11-05,214.41582048425798,215.80674466876363,211.50558306930643,212.1261444091797,15730002,0.0,0.0
2014-11-07,211.94426957420887,212.99280873277002,209.29082441486005,209.81509399414062,11633677,0.0,0.0
2014-11-10,210.30724769573217,211.8051626874496,206.9797317400509,207.42910766601562,10482542,0.0,0.0
2014-11-11,208.08179617578335,211.37721534546756,206.76577975315544,209.2159423828125,10100100,0.0,0.0
2014-11-12,210.12534347913842,210.3500385785316,207.29001415437335,208.43484497070312,9286081,0.0,0.0
2014-11-13,208.42417200918973,209.665309043398,206.15590826506232,207.40773010253906,7041533,0.0,0.0
2014-11-14,207.35427052900536,209.226668349696,206.50901388039094,207.38636779785156,8424014,0.0,0.0
2014-11-17,206.71225251160362,211.3236873944985,206.71225251160362,210.82081604003906,10224348,0.0,0.0
2014-11-18,210.8743413663943,213.49568937624164,210.82084592583587,211.55909729003906,13410579,0.0,0.0
2014-11-19,211.5590754929531,212.2759428915704,208.95912592720384,209.3122100830078,8099318,0.0,0.0
2014-11-20,209.28009676615247,210.49982116063288,207.63238035514257,209.86856079101562,11342020,0.0,0.0
2014-11-21,209.7509010656712,214.20185012187733,209.7509010656712,213.4956817626953,11739875,0.0,0.0
2014-11-24,214.03063506690592,214.87589150589278,210.07185861501156,210.85292053222656,12426216,0.0,0.0
2014-11-25,210.79944569931314,212.89652408679422,208.27438950703046,212.4899444580078,14606201,0.0,0.0
2014-11-26,212.26524442121897,212.48992524906808,210.2644580066762,211.21670532226562,13155281,0.0,0.0
2014-11-27,211.8479869535514,212.48994652474946,210.36077085253652,211.55909729003906,12279963,0.0,0.0
2014-11-28,211.78378902612772,217.7005560708987,210.39286474043985,212.19036865234375,20881173,0.0,0.0
2014-12-01,211.6339785066738,212.26525323726904,205.11804852998205,205.77072143554688,17382184,0.0,0.0
2014-12-02,205.85631896392735,207.83570733302744,205.00036337607426,205.9954071044922,9453044,0.0,0.0
2014-12-03,205.11804117271072,208.42415907840078,205.11804117271072,207.2151336669922,9789854,0.0,0.0
2014-12-04,207.1616390591282,208.6274425668179,204.5081797404962,205.1180419921875,10775294,0.0,0.0
2014-12-05,205.64231474799433,206.9262480787224,204.3797938763827,204.86126708984375,10048267,0.0,0.0
2014-12-08,205.42835378679425,206.03821610968458,201.63007741584798,202.1329345703125,10238784,0.0,0.0
2014-12-09,201.36257890466055,203.43825911853338,199.2227041626675,201.11648559570312,10598750,0.0,0.0
2014-12-10,199.31900238019023,201.351886307516,199.00871453311007,199.55438232421875,13242754,0.0,0.0
2014-12-11,198.79471615111584,198.79471615111584,193.30592714917424,193.90509033203125,22620658,0.0,0.0
2014-12-12,194.08698815467883,194.94294378014177,188.17023524737,188.81219482421875,17874849,0.0,0.0
2014-12-15,187.8706362623582,188.69449457833926,186.59740198170533,188.05252075195312,12647964,0.0,0.0
2014-12-16,187.62456393696687,189.0047748585687,183.96536156338033,185.01390075683594,20886278,0.0,0.0
2014-12-17,185.1529870205557,187.21796796316897,184.98178734293023,186.0624237060547,20779949,0.0,0.0
2014-12-18,188.640991548434,189.33644650045176,185.02458580135385,188.33070373535156,14970699,0.0,0.0
2014-12-19,189.40065369539354,194.38657150570504,188.84428683965666,192.70677185058594,20073537,0.0,0.0
2014-12-22,193.0170585673246,194.04419964560094,190.66320192889816,193.63763427734375,8305143,0.0,0.0
2014-12-23,193.09193387396485,193.47711531291029,190.83436924740255,191.25164794921875,10583206,0.0,0.0
2014-12-24,191.25163904379303,191.9791912528157,188.30930437733522,189.19735717773438,22479751,0.0,0.0
2014-12-26,189.72163651125322,191.01625468915324,188.33071225976465,190.20310974121094,4890141,0.0,0.0
2014-12-29,190.1282100776315,192.38577464361174,189.79652408570487,191.9470977783203,6931660,0.0,0.0
2014-12-30,191.9685217500134,192.2467123426413,187.68877196433624,188.3414306640625,11627412,0.0,0.0
2014-12-31,188.30929894107132,191.28373078303702,188.10601629155727,190.6952667236328,8464992,0.0,0.0
2015-01-01,189.65743085018167,190.87715534273178,189.0903506676063,189.9998016357422,2963643,0.0,0.0
2015-01-02,190.04258541249558,191.74379727869467,189.229440566084,189.49691772460938,7331366,0.0,0.0
2015-01-05,189.37925486692558,190.6417900892634,187.04678228843514,187.4212646484375,10103941,0.0,0.0
2015-01-06,186.1694170073948,186.8113764752529,178.0378685150495,178.91522216796875,18627980,0.0,0.0
2015-01-07,179.1292285310337,183.77276085280215,179.10783035701846,182.809814453125,20720312,0.0,0.0
2015-01-08,184.05093158896315,184.65010901239097,179.7818817251331,180.18846130371094,19872227,0.0,0.0
