Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-08-12 00:00:00+05:30,25.19408198315818,26.275688712972997,23.2423131276995,23.665197372436523,2001184,0.0,0.0
2002-08-19 00:00:00+05:30,23.860371290309423,28.38196916682952,22.860090848210803,27.51993751525879,18564720,0.0,0.0
2002-08-26 00:00:00+05:30,27.959091449865536,29.357860301843445,26.210631625794527,28.658475875854492,12945024,0.0,0.0
2002-09-02 00:00:00+05:30,29.113879743170383,29.910850877497282,26.68230201517101,26.983198165893555,6795040,0.0,0.0
2002-09-09 00:00:00+05:30,25.698290736383868,28.121736148549694,25.698290736383868,26.66604232788086,2637016,0.0,0.0
2002-09-16 00:00:00+05:30,26.91814954491928,27.080796974193717,24.82812908602164,25.43805694580078,2058896,0.0,0.0
2002-09-23 00:00:00+05:30,25.616970576264702,25.682028556435657,23.421230241156298,25.03143882751465,1280384,0.0,0.0
2002-09-30 00:00:00+05:30,24.64920824121002,25.86093059340875,23.50254384117965,24.405237197875977,1373984,0.0,0.0
2002-10-07 00:00:00+05:30,24.567883374652006,25.446178095554476,23.835970279966055,24.86064910888672,981128,0.0,0.0
2002-10-14 00:00:00+05:30,25.324195995710337,27.828967080025254,24.413372177433825,25.251005172729492,1057328,0.0,0.0
2002-10-21 00:00:00+05:30,25.844661264395516,26.50338348600011,23.60012996381904,23.673320770263672,1370040,0.0,0.0
2002-10-28 00:00:00+05:30,23.502546958573088,24.8199917600444,23.12845747948105,24.04741668701172,669568,0.0,0.0
2002-11-04 00:00:00+05:30,24.397107224967613,25.698286276965884,23.811575658847556,24.275121688842773,409392,0.0,0.0
2002-11-11 00:00:00+05:30,24.39710116698054,24.828115628209943,23.697717103833472,24.673601150512695,645696,0.0,0.0
2002-11-18 00:00:00+05:30,24.88505051618585,29.390382694978012,24.61668331706551,27.544336318969727,4471840,0.0,0.0
2002-11-25 00:00:00+05:30,27.812706839262113,28.44703073936639,26.600984142917916,27.84523582458496,1545224,0.0,0.0
2002-12-02 00:00:00+05:30,29.195198598976646,34.10714795046645,28.934961852727543,33.14752960205078,10926448,0.0,0.0
2002-12-09 00:00:00+05:30,33.01741620070599,35.13183201651475,30.756618744215853,34.21287536621094,8780288,0.0,0.0
2002-12-16 00:00:00+05:30,34.643882733374106,35.74988511981393,31.618641276612426,34.81466293334961,9427536,0.0,0.0
2002-12-23 00:00:00+05:30,34.969192413503926,36.40049008771946,33.34271834775956,35.13997268676758,6859016,0.0,0.0
2002-12-30 00:00:00+05:30,35.131836905428415,40.93834834204849,34.326732806039466,38.39291763305664,29802664,0.0,0.0
2003-01-06 00:00:00+05:30,38.9865889844926,39.15736928458657,35.95321536804432,36.156524658203125,13753992,0.0,0.0
2003-01-13 00:00:00+05:30,36.579394904475386,39.16548974511474,35.29448159044721,37.42516326904297,11547416,0.0,0.0
2003-01-20 00:00:00+05:30,37.2462475176196,37.392629157064164,32.45628299479266,32.91982650756836,5596184,0.0,0.0
2003-01-27 00:00:00+05:30,31.22831106090322,33.342727955651874,30.08977888680779,31.545473098754883,6617000,0.0,0.0
2003-02-03 00:00:00+05:30,31.75689175479727,34.79026352124175,31.634906255098947,32.61079025268555,5693096,0.0,0.0
2003-02-10 00:00:00+05:30,32.204184266140416,32.675860719741756,28.991898209290554,29.26839828491211,2401048,0.0,0.0
2003-02-17 00:00:00+05:30,30.089769065650604,31.878890469554154,29.78887038227315,30.325607299804688,3108408,0.0,0.0
2003-02-24 00:00:00+05:30,31.057511199894655,31.55358611716924,29.048817902650683,31.260820388793945,1988408,0.0,0.0
2003-03-03 00:00:00+05:30,30.10603455416739,31.87075734461971,28.503956680948082,28.62594223022461,2011952,0.0,0.0
2003-03-10 00:00:00+05:30,28.52022065946237,28.788587858644107,25.747082180108247,27.27596664428711,1715552,0.0,0.0
2003-03-17 00:00:00+05:30,26.527789539615497,28.772321471691537,26.20249476896075,28.276248931884766,1467600,0.0,0.0
2003-03-24 00:00:00+05:30,28.219337482973916,28.463308700405967,26.023596526085456,26.137449264526367,1399736,0.0,0.0
2003-03-31 00:00:00+05:30,21.127894246924612,25.836538012102544,21.127894246924612,24.974506378173828,230712,0.0,0.0
2003-04-07 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-04-14 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-04-21 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-04-28 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-05-05 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-05-12 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-05-19 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-05-26 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-06-02 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-06-09 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-06-16 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-06-23 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-06-30 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-07-07 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-07-14 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-07-21 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-07-28 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-08-04 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-08-11 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-08-18 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-08-25 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-09-01 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-09-08 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-09-15 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-09-22 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-09-29 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
2003-10-06 00:00:00+05:30,24.974506378173828,24.974506378173828,24.974506378173828,24.974506378173828,0,0.0,0.0
